target_addr: 0x42f160 ,  target_name: sub_42f160 ,  source_name: sub_42f160 ,  source_insr_addr: 0x42f2f0,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x42fdc4  ,sink_addr: sub_42f160 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 2,  error_messges_str: pcvar*SSID1#pcvar*/dev/console ,  str_length_visited_function: snprintf*128 ,  path_flag: 0x42fda4#0x42fd44#0x42fd14#0x42fcf8#0x42fcdc#0x42fcac#0x42fc7c#0x42fc50#0x42fc14#0x42fbe8#0x42fbdc#0x42fbbc#0x42fb90#0x42fb8c#0x42fb64#0x42fb4c#0x42fb34#0x42fb14#0x42fb08#0x42faf0#0x42fad8#0x42fab8#0x42fab4#0x42fa8c#0x42fa74#0x42fa5c#0x42fa40#0x42fa34#0x42fa18#0x42f910#0x42f8f0#0x42f8cc#0x42f8a4#0x42f880#0x42f858#0x42f828#0x42f7f8#0x42f7c8#0x42f798#0x42f768#0x42f738#0x42f708#0x42f6d8#0x42f6b4#0x42f690#0x42f5e0#0x42f5b8#0x42f510#0x42f50c#0x42f4f4#0x42f4f0#0x42f4a8#0x42f49c#0x42f474#0x42f44c#0x42f434#0x42f40c#0x42f3f0 ,  path: 0x42fda4#0x42fd44#0x42fd14#0x42fcf8#0x42fcdc#0x42fcac#0x42fc7c#0x42fc50#0x42fc14#0x42fbe8#0x42fbdc#0x42fbbc#0x42fb90#0x42fb8c#0x42fb64#0x42fb4c#0x42fb34#0x42fb14#0x42fb08#0x42faf0#0x42fad8#0x42fab8#0x42fab4#0x42fa8c#0x42fa74#0x42fa5c#0x42fa40#0x42fa34#0x42fa18#0x42f910#0x42f8f0#0x42f8cc#0x42f8a4#0x42f880#0x42f858#0x42f828#0x42f7f8#0x42f7c8#0x42f798#0x42f768#0x42f738#0x42f708#0x42f6d8#0x42f6b4#0x42f690#0x42f5e0#0x42f5b8#0x42f510#0x42f50c#0x42f4f4#0x42f4f0#0x42f4a8#0x42f49c#0x42f474#0x42f44c#0x42f434#0x42f40c#0x42f3f0#0x42f2d8 ,  keyword: management_link
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fcf8,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43fcdc ,  keyword: lan0_multicast_ipv4
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff54,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  keyword: wan_wan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  keyword: minimum_multicast_scope
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fd38,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: return*-1 ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18#0x43fcfc#0x43fcdc ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18 ,  keyword: lan0_multicast_ipv6
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43fffc  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str: return*-1 ,  str_length_visited_function:  ,  path_flag: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18 ,  path: 0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440124  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan3_proto ,  str_length_visited_function:  ,  path_flag: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  keyword: minimum_multicast_scope
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440124  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan3_proto ,  str_length_visited_function:  ,  path_flag: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  path: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440124  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan3_proto ,  str_length_visited_function:  ,  path_flag: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58 ,  path: 0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58 ,  keyword: wan_wan2_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440204  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff9c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440204  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  path: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c ,  keyword: wan_wan3_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440204  ,sink_addr: start_igmp_proxy ,  taint_Sink: sprintf,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c ,  path: 0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43fe58 ,  keyword: minimum_multicast_scope
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fd38,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440270  ,sink_addr: start_igmp_proxy ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan2_proto ,  str_length_visited_function:  ,  path_flag: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  path: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43fd18 ,  keyword: lan0_multicast_ipv6
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fcf8,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440270  ,sink_addr: start_igmp_proxy ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan2_proto ,  str_length_visited_function:  ,  path_flag: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  path: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fcdc ,  keyword: lan0_multicast_ipv4
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43ff54,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440270  ,sink_addr: start_igmp_proxy ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan2_proto ,  str_length_visited_function:  ,  path_flag: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  path: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30 ,  keyword: wan_wan0_ifname
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe78,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440270  ,sink_addr: start_igmp_proxy ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan2_proto#return*-1 ,  str_length_visited_function:  ,  path_flag: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18#0x43fcfc#0x43fcdc ,  path: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58 ,  keyword: minimum_multicast_scope
target_addr: 0x43fc0c ,  target_name: start_igmp_proxy ,  source_name: start_igmp_proxy ,  source_insr_addr: 0x43fe30,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x440270  ,sink_addr: start_igmp_proxy ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: sprintf#atoi#nvram_safe_get,  fail2captureConditionsTime: 1,  error_messges_str: pcvar*wan_wan2_proto#return*-1 ,  str_length_visited_function:  ,  path_flag: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18#0x43fe0c#0x43fdec#0x43fde0#0x43fdc0#0x43fda8#0x43fd84#0x43fd58#0x43fd3c#0x43fd18 ,  path: 0x440228#0x44020c#0x440208#0x4401c4#0x4401a8#0x44019c#0x44017c#0x440170#0x440148#0x44012c#0x440128#0x4400e4#0x4400c8#0x4400bc#0x44009c#0x440090#0x440068#0x44004c#0x44003c#0x440000#0x43ffb8#0x43ffa0#0x43ff7c#0x43ff58#0x43ff30#0x43ff0c#0x43fee8#0x43fec4#0x43fea8#0x43fe9c#0x43fe7c#0x43fe58#0x43fe34#0x43fe18 ,  keyword: lan0_ifname
target_addr: 0x45f618 ,  target_name: init_switch ,  source_name: init_switch ,  source_insr_addr: 0x45fa2c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x45fa7c  ,sink_addr: init_switch ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*128 ,  path_flag: 0x45fa5c#0x45fa30#0x45fa08 ,  path: 0x45fa5c#0x45fa30#0x45fa08 ,  keyword: wan_wan_phy_ifname
target_addr: 0x45f618 ,  target_name: init_switch ,  source_name: init_switch ,  source_insr_addr: 0x45fa2c,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x45fa7c  ,sink_addr: init_switch ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*128 ,  path_flag: 0x45fa30#0x45fa08 ,  path: 0x45fa5c#0x45fa30#0x45fa08 ,  keyword: wan_wan_phy_ifname
target_addr: 0x460434 ,  target_name: sub_460434 ,  source_name: sub_460434 ,  source_insr_addr: 0x4604b4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x460520  ,sink_addr: sub_460434 ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4604b8#0x460434 ,  path: 0x4604b8#0x460434 ,  keyword: lan0_hwaddr
target_addr: 0x460434 ,  target_name: sub_460434 ,  source_name: sub_460434 ,  source_insr_addr: 0x4604b4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x460520  ,sink_addr: sub_460434 ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4604b8#0x460434 ,  path: 0x4604b8#0x460434 ,  keyword: lan0_hwaddr
target_addr: 0x460434 ,  target_name: sub_460434 ,  source_name: sub_460434 ,  source_insr_addr: 0x4604b4,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x460520  ,sink_addr: sub_460434 ,  taint_Sink: sscanf,  checking_time:0,  conditions_str: ,  visited_functions: nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x4604b8#0x460434 ,  path: 0x4604b8#0x460434 ,  keyword: lan0_hwaddr
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416148,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x4162d8#0x416294#0x416270 ,  path: 0x4162d8#0x416294#0x416270#0x416130 ,  keyword: netmask
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416290,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x4162d8#0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130 ,  path: 0x4162d8#0x416294#0x416270 ,  keyword: wan_wan0_ifname
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416104,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x4162d8#0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130#0x416108#0x4160ec ,  path: 0x4162d8#0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130#0x416108#0x4160ec ,  keyword: client
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416148,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x416294#0x416270 ,  path: 0x4162d8#0x416294#0x416270#0x416130 ,  keyword: netmask
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416290,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130 ,  path: 0x4162d8#0x416294#0x416270 ,  keyword: wan_wan0_ifname
target_addr: 0x416048 ,  target_name: sub_416048 ,  source_name: sub_416048 ,  source_insr_addr: 0x416104,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x4162f8  ,sink_addr: sub_416048 ,  taint_Sink: twsystem,  checking_time:0,  conditions_str: ,  visited_functions: snprintf#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function: snprintf*200 ,  path_flag: 0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130#0x416108#0x4160ec ,  path: 0x4162d8#0x416294#0x416270#0x41624c#0x416234#0x41621c#0x416210#0x4161f0#0x4161e4#0x4161c4#0x4161b8#0x416190#0x416174#0x41614c#0x416130#0x416108#0x4160ec ,  keyword: client
target_addr: 0x43d458 ,  target_name: sub_43d458 ,  source_name: sub_43d458 ,  source_insr_addr: 0x43d6ac,  source_addr: 0x50022c ,  taint_source: nvram_safe_get ,  sink_insr_addr: 0x43d6d0  ,sink_addr: sub_43d458 ,  taint_Sink: strcpy,  checking_time:0,  conditions_str: ,  visited_functions: strcpy#nvram_safe_get,  fail2captureConditionsTime: 0,  error_messges_str:  ,  str_length_visited_function:  ,  path_flag: 0x43d6b0#0x43d694 ,  path: 0x43d6b0#0x43d694 ,  keyword: model_name
